album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Cho phép tôi mời anh một ly,single,10,"['VƯƠNG BÌNH', 'Lou Hoàng']",1,179088,False,0hfENNdEsFENMfx3SYoYkc,Cho phép tôi mời anh một ly,18,1,2024-12-12,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']",706931.0
Thích Hay Là Yêu,single,9,['Lou Hoàng'],1,175830,False,5xlRV8yPgyeMom0hYPrx13,Thích Hay Là Yêu,17,1,2023-02-09,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",473821.0
Một Mình Có Buồn Không,single,26,"['Thiều Bảo Trâm', 'Lou Hoàng']",1,266321,False,3B4Skrsyr5kdJPgDiL0apP,Một Mình Có Buồn Không (feat. Lou Hoàng) - Acoustic Version,15,2,2020-10-21,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",655585.0
Em Chưa 18 (Em Chưa 18 Original Soundtrack),single,7,"['Will', 'Lou Hoàng', 'Kaity Nguyễn']",1,214192,False,7lYaHpSIjbAnhlRN7SBXRY,Em Chưa 18 (Em Chưa 18 Original Soundtrack),15,1,2020-01-01,"['vinahouse', 'thai pop', 'v-pop', 't-pop', 'vietnamese lo-fi']",139071.0
Bạn Cấp 3,single,7,['Lou Hoàng'],1,212598,False,40CveF7M8MLdxFkDkmFlUM,Bạn Cấp 3,15,1,2020-09-06,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",394540.0
L.O.V.E,single,5,['Lou Hoàng'],1,249946,False,4XOTm9CLUNB0W8THjALtbD,L.O.V.E,12,1,2017-07-26,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",112212.0
Một Mình Có Buồn Không,single,5,"['Thiều Bảo Trâm', 'Lou Hoàng']",1,266285,False,3FHPUxr86Tg6MhRGBi7vFw,Một Mình Có Buồn Không (feat. Lou Hoàng),10,1,2020-10-21,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",5967238.0
Tạm Biệt Em,single,5,"['Only C', 'Lou Hoàng']",1,245337,False,7wx8vUk3fideyzcuX68qf4,Tạm Biệt Em,11,1,2016-07-26,"['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse']",155572.0
Vì Em Quá Cô Đơn,single,5,['Lou Hoàng'],1,184888,False,1P8t31JQWdQ7lXJmGvdncJ,Vì Em Quá Cô Đơn,11,1,2020-04-12,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",301201.0
Không Có Em,single,5,['Lou Hoàng'],1,243468,False,5UfOKvUoyhXpCPsB4kUZtN,Không Có Em,10,1,2015-08-15,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",118258.0
Hãy Đợi Đấy (Nupakachi),single,3,"['Only C', 'Lou Hoàng']",1,261956,False,3xaYEGPtyB1EvzvNA82fFb,Hãy Đợi Đấy (Nupakachi),8,1,2016-04-20,"['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse']",33858.0
Tết Nhà Có Hoa,single,3,['Lou Hoàng'],1,181816,False,7stcEfLmL9P9q02snKx4gF,Tết Nhà Có Hoa,8,1,2022-01-07,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",53280.0
"Phở (From ""Kungfu Phở"")",single,7,"['Only C', 'Lou Hoàng']",1,212506,False,6uku0yfVrVIbf9AI4ixjgm,Phở,7,1,2015-07-29,"['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse']",31274.0
Không Có Em,single,5,['Lou Hoàng'],2,244901,False,4UcxZtKMa2aMPnnet9XzK8,Không Có Em Beat,5,1,2015-08-15,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",28019.0
chẳng giống giáng sinh,single,37,"['Lu', 'Willistic', 'datfitzx']",1,192023,False,015GG73Q1VmvLAiPIF1w8O,chẳng giống giáng sinh,46,1,2021-12-05,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",9382770.0
Thêm Bao Nhiêu Lâu,single,41,['Đạt G'],1,302000,False,43zzuEWDotRcKlSFzrlJqs,Thêm Bao Nhiêu Lâu,51,1,2023-02-24,"['v-pop', 'vietnamese hip hop', 'vinahouse']",9370103.0
Giấc Mơ Tình Yêu,single,21,['Đậu Tất Đạt'],1,162857,False,4IJu7SyiTi7tMYIIgyeMAT,Giấc Mơ Tình Yêu,30,1,2024-05-30,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",418338.0
Khó Vẽ Nụ Cười (feat. Du Uyen),single,38,"['Đạt G', 'Du Uyen']",1,332307,False,0piLGIj0C7RR4B2gowEqmO,Khó Vẽ Nụ Cười (feat. Du Uyen),48,1,2019-09-17,"['v-pop', 'vietnamese hip hop', 'vinahouse']",10717463.0
Anh Ơi Ở Lại,single,39,"['Chi Pu', 'Đạt G']",1,292379,False,0VBv6oyMgeEBOIysaSV9aE,Anh Ơi Ở Lại,49,1,2019-01-01,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']",9556634.0
Em Chưa Giấu Anh Điều Gì,single,30,"['D Blue', 'Đạt G']",1,249142,False,03cZb61nQppB79bC372fzu,Em Chưa Giấu Anh Điều Gì,40,1,2019-12-08,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2246385.0
VUT,single,34,"['Hoàng Green', 'Dangrangto', 'DATWEE']",1,240116,False,5GQtpxtiPKtaGp6ndI2hsl,VUT,44,1,2024-09-24,"['v-pop', 'vietnamese hip hop']",1284327.0
Bánh Mì Không,single,33,"['Đạt G', 'Du Uyên']",1,244012,False,4XdwiyFDTF1oM8rALFmyZx,Bánh Mì Không,43,1,2023-02-17,"['v-pop', 'vietnamese hip hop', 'vinahouse']",4173332.0
Ngày Mai Em Đi Mất,single,31,"['Khải Đăng', 'Đạt G']",1,246442,False,5EsJQbZtysM0imU8L8XwGX,Ngày Mai Em Đi Mất,41,1,2022-08-01,"['vinahouse', 'v-pop', 'vietnamese hip hop', 'vietnamese bolero', 'vietnamese lo-fi']",4111226.0
Giả Vờ Nhưng Anh Yêu Em,single,10,['Ngô Anh Đạt'],1,216923,False,181ro24DV5RoELBTxHmO77,Giả Vờ Nhưng Anh Yêu Em,19,1,2022-02-08,"['v-pop', 'vinahouse', 'lo-fi', 'vietnamese lo-fi']",283779.0
Thú Tội,single,28,['Đạt G'],1,231579,False,7yXGnX7gEIc3Humn9haggI,Thú Tội,38,1,2021-09-10,"['v-pop', 'vietnamese hip hop', 'vinahouse']",581600.0
Buồn Không Em,single,28,['Đạt G'],1,384022,False,6VGcmGYg97WOV2MANYnS4x,Buồn Không Em,38,1,2022-07-15,"['v-pop', 'vietnamese hip hop', 'vinahouse']",3051089.0
Về,single,7,"['Đạt G', 'Du Uyên']",1,325009,False,4WQniiusGEiMjH7NsbZBAA,Về,14,1,2025-02-13,"['v-pop', 'vietnamese hip hop', 'vinahouse']",2317.0
Đến Bao Giờ,single,22,"['Cá Hồi Hoang', 'Dat Maniac']",1,241844,False,6ulwfrXn046RI87y4nx1Cx,Đến Bao Giờ - Single Version,31,1,2018-03-18,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",1032636.0
Lâu Phai #3,album,20,"['Orinn', 'Ngô Anh Đạt']",1,273854,False,6WY3nJ0jH8NMph3XgoZOFK,Giả Vờ Nhưng Anh Yêu Em (Lofi Ver.),18,5,2022-02-08,"['v-pop', 'vinahouse', 'lo-fi', 'vietnamese lo-fi']",407441.0
EmmE (feat. Du Uyên),single,25,"['Đạt G', 'Du Uyên']",1,241983,False,0vx0Oui8fX3gckYzozazj0,EmmE (feat. Du Uyên),35,1,2022-08-15,"['v-pop', 'vietnamese hip hop', 'vinahouse']",1861717.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,228617,False,54e4Lbsi788IwiNaKvm1qH,Giã Từ (Lofi),14,6,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",68243.0
Giống Như Tình Anh,single,6,['Đạt G'],1,220800,False,2EnUoXos8DSGzW7KpsmR4Q,Giống Như Tình Anh,13,1,2021-11-24,"['v-pop', 'vietnamese hip hop', 'vinahouse']",33363.0
Còn Thương Thì Không Để Em Khóc (Live),single,23,['Đạt G'],1,281000,False,6LUPOzUpE0ArfkPK6GrLVu,Còn Thương Thì Không Để Em Khóc (Live),33,1,2023-03-15,"['v-pop', 'vietnamese hip hop', 'vinahouse']",827688.0
Mình Gọi Nhau Tình Yêu Ơi,single,3,"['Thành Đạt', 'Ân Nhi']",1,283809,False,1H9QNDZW5D9mLPfMpnBEWM,Mình Gọi Nhau Tình Yêu Ơi,9,1,2025-02-11,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']",
G.Vision,single,6,"[""Sol'bass"", 'Joka3iz', 'Mikeezy', 'Worm JB', 'Datmaniac', 'DN', 'Cá Nóc', 'Blacka']",1,284571,True,6vXq1pa00fhNVIYxn4iRTM,G.Vision,13,1,2025-01-24,"['vietnam indie', 'v-pop', 'vietnamese hip hop', 'k-pop', 'vietnamese lo-fi']",3349.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,280184,False,7lPX5ij2AbV5Bc6py7W072,Gõ Cửa Trái Tim (Lofi),13,9,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",43396.0
Gió Tầng Nào Gặp Mây Tầng Ấy,single,6,['Thành Đạt'],1,310243,False,0HVzGCu87a4I2ZlXSnU9FA,Gió Tầng Nào Gặp Mây Tầng Ấy,13,1,2024-08-28,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",19470.0
Anh Tự Do Nhưng Cô Đơn (Live),single,22,['Đạt G'],1,290000,False,5MWI3TKoROuH70e77zDxfk,Anh Tự Do Nhưng Cô Đơn - Live,30,1,2023-03-14,"['v-pop', 'vietnamese hip hop', 'vinahouse']",78494.0
Những Bản Nhạc Bolero Lofi Hot Tik Tok Của H2K,single,12,"['H2K', 'Datz']",1,236070,False,7llA9sdwISEHwmWAf07DDH,Gõ Cửa Trái Tim (Lofi),10,3,2021-10-01,"['vinahouse', 'v-pop', 'vietnamese bolero', 'vietnamese lo-fi', 'bolero']",29189.0
Chỉ Khi Anh Một Mình (Live),single,20,['Đạt G'],1,317696,False,5txOqIPZjBF2zGvoODOZlh,Chỉ Khi Anh Một Mình (Live),30,1,2023-03-14,"['v-pop', 'vietnamese hip hop', 'vinahouse']",674530.0
DRUNK ON MUSIC (Live),album,27,"['Hakoota', 'Đạt G']",1,233994,False,15T9dVkSUwxTlookSXzsZl,Giọt Buồn Để Lại - Live At Drunk On Music,10,11,2022-08-02,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",31045.0
ghệ remixes của em ơi,album,29,"['tlinh', 'DATWEE']",1,193000,False,5lspBRSQ0QLayRfs5DYNdU,ghệ iu dấu của em ơi - DATWEE remix,13,3,2023-06-06,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",68757.0
Đừng Quên Tên Anh (Live),single,20,['Đạt G'],1,337171,False,1AIp4RBbJs1oFrc6Wg6nfp,Đừng Quên Tên Anh (Live),29,1,2023-03-30,"['v-pop', 'vietnamese hip hop', 'vinahouse']",388209.0
DRUNK ON MUSIC (Live),album,27,['Đạt G'],1,298000,False,2DefmFwgdihpPb21FglMQF,Thêm Bao Nhiêu Lâu - Live At Drunk On Music,29,10,2022-08-02,"['v-pop', 'vietnamese hip hop', 'vinahouse']",1183328.0
Giấc Mơ Vời Vợi,album,13,['Thành Đạt'],1,279999,False,35cOun9xy4NMBRtOKUPhYK,Đơn Giản Anh Yêu Em,19,2,2024-02-23,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",44547.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,325168,False,19pu1Z1Sy2Nf0NKihwCJbh,Giọt Lệ Sầu (Lofi),9,17,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",18263.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,419304,False,5Gqn2czGsXC7e7v9pqcyeX,Giã Biệt Sài Gòn (Lofi),9,7,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",21953.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,216631,False,43qCWxq6Q1QFS533luHBbq,Gió Về Miền Xuôi (Lofi),8,15,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",19142.0
Sao Đủ Để Bao Phủ,album,30,['Datmaniac'],1,275643,False,5WYZwtSFFpsktArinkHo02,Hạt giống hạt bụi,18,7,2024-05-22,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",78766.0
Nhạc Bolero Lofi Hay Nhất 2022 #2,album,23,['Đạt Long Vinh'],1,243983,False,3KcBG9u78lQd3d9T0nE64b,Em Gái Miền Tây (Lofi),19,2,2022-11-01,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",93666.0
DRUNK ON MUSIC (Live),album,27,"['Huỳnh Tú', 'Hakoota', 'Đạt G', 'Khói']",1,343999,False,7wWGjgCkHmd8dOs8xneZfy,Đường Một Chiều - Live At Drunk On Music,24,3,2022-08-02,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",278208.0
"Vỡ Tan (From ""Talkshow Chuyện Chúng Ta"")",single,16,"['Trịnh Thăng Bình', 'Đạt G']",1,316489,False,4hpHjECv7oWGAYhMlzff5u,"Vỡ Tan - From ""Talkshow Chuyện Chúng Ta""",25,1,2022-08-12,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnamese lo-fi']",1139194.0
Chịu Cách Mình Nói Thua,single,54,"['RHYDER', 'CoolKid', 'BAN']",1,181558,False,3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,64,1,2023-11-22,"['v-pop', 'vietnamese hip hop']",40386224.0
Sau Cơn Mưa,single,54,"['CoolKid', 'RHYDER']",1,154756,False,4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,64,1,2023-07-28,"['v-pop', 'vietnamese hip hop']",40129354.0
"ANH TRAI ""SAY HI"" (Live Stage 4)",album,57,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Captain Boy', 'Quang Hùng MasterD', 'WEAN', 'Ali Hoàng Dương']",1,258000,False,26zqmmkqUK6mCc87XDzPym,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",59,3,2024-08-26,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",12582509.0
Ừ Thì Chia Tay (feat. RHYDER),single,47,"['Captain Boy', 'RHYDER']",1,239307,False,0HAfl1uPBf5qTMiuAi6Ym7,Ừ Thì Chia Tay (feat. RHYDER),56,1,2024-10-23,"['v-pop', 'vietnamese hip hop']",6154856.0
Nỗi Đau Đính Kèm,single,44,"['Anh Tú Atus', 'RHYDER']",1,197142,False,5gn0Df0Aa7EM98shC3daR6,Nỗi Đau Đính Kèm,54,1,2024-12-10,"['v-pop', 'vietnamese hip hop']",2034113.0
"ANH TRAI ""SAY HI"", Chung Kết 1",album,58,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Jmi Ko']",1,259614,False,4WZf4gJ2MvBec6XPdUiqcq,"ANH BIẾT RỒI (feat. Rhyder, Jmi Ko)",53,1,2024-08-31,"['v-pop', 'vietnamese hip hop']",8119882.0
"ANH TRAI ""SAY HI"", Tập 12",album,47,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Jmi Ko']",1,259614,False,2AVDBKzxzTjLB91WVTfIlA,"ANH BIẾT RỒI (feat. Rhyder, Jmi Ko)",49,1,2024-09-02,"['v-pop', 'vietnamese hip hop']",8119882.0
"ANH TRAI ""SAY HI"", Tập 14",single,56,"['ANH TRAI ""SAY HI""', 'Anh Tú Atus', 'Isaac', 'RHYDER', 'HURRYKNG']",1,194666,False,5jAOVLEws6hOc8YP2W7Jbj,"NGẠO NGHỄ (feat. Anh Tú Atus, Isaac, Rhyder & HURRYKNG)",46,3,2024-09-18,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",1775336.0
"ANH TRAI ""SAY HI"", Tập 10",single,46,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Captain Boy', 'Quang Hùng MasterD', 'WEAN', 'Ali Hoàng Dương']",1,258000,False,5ID0XfoI7DalBK8veu0MFC,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",45,3,2024-08-18,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",12625367.0
"ANH TRAI ""SAY HI"" (Live Stage 4)",album,57,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Captain Boy', 'Quang Hùng MasterD', 'WEAN', 'Ali Hoàng Dương']",1,278974,False,2MFqzQ3eJPM1dHCaioyU1s,"SOS (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",45,6,2024-08-26,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2642984.0
"ANH TRAI ""SAY HI"", Tập 10",single,46,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Captain Boy', 'Quang Hùng MasterD', 'WEAN', 'Ali Hoàng Dương']",1,278974,False,4goLN0gzDJy5Tj113UWEJu,"SOS (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",39,6,2024-08-18,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2642984.0
Tết Đến,single,28,['RHYDER'],1,237480,False,5ASyAmGRy1pCm2eX4Vl0GE,Tết Đến,37,1,2024-01-15,"['v-pop', 'vietnamese hip hop']",269571.0
Rap Việt Mùa 3 (2023) - Tập 15,album,42,"['RAP VIỆT', 'RHYDER']",1,230400,False,6eZXnm0149lcpJYP2GAPvP,Anh Không Xứng (feat. Quang Anh Rhyder),33,8,2023-09-03,"['vietnamese hip hop', 'v-pop']",1363199.0
SỐNG là phải ĐỘNG,single,23,"['RHYDER', 'Anh Tú Atus']",1,126313,False,513lpsKxZL6fFMIhJdxVOj,SỐNG là phải ĐỘNG,33,1,2025-01-05,"['v-pop', 'vietnamese hip hop']",65364.0
Rap Việt Mùa 3 (2023) - Tập 7,single,25,"['RAP VIỆT', 'RHYDER', 'dubbie']",1,201600,False,4kjA6oaloTf6ndyntyhZx8,"Cậu Ấm, Cô Chén (feat. Quang Anh Rhyder & dubbie)",32,2,2023-07-09,"['vietnamese hip hop', 'v-pop']",1638020.0
Chợt Tỉnh Giấc,single,23,['RHYDER'],1,204942,False,54F9wXEdsHGMsfognJHhlY,Chợt Tỉnh Giấc,32,1,2021-08-14,"['v-pop', 'vietnamese hip hop']",360199.0
Sóng 24,compilation,35,"['Double2T', '24k.Right', 'RHYDER', 'OgeNus', 'Pháp Kiều']",1,300923,False,1alQ5E6poEz1FNRbSpWFLt,Tết “Chất”,31,7,2024-02-11,"['v-pop', 'vietnamese hip hop']",415674.0
Rap Việt Mùa 3 (2023) - Tập 16,album,38,"['RAP VIỆT', 'Andree Right Hand', 'RHYDER']",1,205901,False,2sguZVB2jGEPoGXiwfK9ES,Da Money Team (Ánh Đèn Sân Khấu 2) [feat. Andree Right Hand & Quang Anh Rhyder],31,2,2023-09-10,"['vietnamese hip hop', 'vinahouse', 'v-pop']",905216.0
Lối Riêng,single,20,['RHYDER'],1,167970,False,7iUncHhu42VxdF8at9FXNc,Lối Riêng,30,1,2024-07-19,"['v-pop', 'vietnamese hip hop']",146809.0
Nữ Hoàng Vũ Đạo Đường Phố (SWFV) Nhiệm vụ Cấp bậc,single,27,['RHYDER'],1,182160,False,1OWcNZn4IQsGv1Uavl3Twm,ENERGY,29,1,2024-08-24,"['v-pop', 'vietnamese hip hop']",282367.0
Người Có Nhớ Anh Không?,single,18,"['RHYDER', 'Feliks Alvin']",1,253673,False,2KLCbuq6GMCXPdt14eKgzC,Người Có Nhớ Anh Không?,28,1,2021-05-15,"['v-pop', 'vietnamese hip hop', 'vinahouse']",124282.0
Chẳng Có Nhau,single,25,['RHYDER'],1,196363,False,4KcSKg7HIspw7rCZ5I85rS,Định Mệnh,28,3,2022-08-25,"['v-pop', 'vietnamese hip hop']",80108.0
Em Đang Làm Gì Đấy? (feat. Feliks Alvin),single,16,"['RHYDER', 'Feliks Alvin']",1,195574,False,4hhDPrgEBx0fWyDRg4Wgly,Em Đang Làm Gì Đấy? (feat. Feliks Alvin),25,1,2020-04-23,"['v-pop', 'vietnamese hip hop', 'vinahouse']",291606.0
Rap Việt Mùa 3 - Vòng 2,album,43,"['RAP VIỆT', 'RHYDER', 'dubbie']",1,201600,False,43RAQl8YaAkxgvKcMTfREN,"Cậu Ấm, Cô Chén (feat. Quang Anh Rhyder & dubbie)",25,2,2023-08-09,"['vietnamese hip hop', 'v-pop']",1639768.0
SÓNG 2025 CONCERT,compilation,41,"['CoolKid', 'RHYDER']",1,279452,False,1ZytsxkaUUPxIuIFg5N293,Lại Là DG House,25,7,2025-01-30,"['v-pop', 'vietnamese hip hop']",796755.0
Chẳng Thể Nói Nên Lời,single,15,['RHYDER'],1,263969,False,1agtwRyQDxcZ5bv44BVvv0,Chẳng Thể Nói Nên Lời,24,1,2020-03-21,"['v-pop', 'vietnamese hip hop']",143489.0
Chẳng Có Nhau,single,25,['RHYDER'],1,155019,False,0xw0JOdnXxScrtNfj5T8JJ,Chẳng Có Nhau,23,1,2022-08-25,"['v-pop', 'vietnamese hip hop']",61997.0
Làm Sao Có Thể Quên Một Người,single,14,"['RHYDER', 'Feliks Alvin']",1,181620,False,5zuufPKAFGlFrE2laiSF7G,Làm Sao Có Thể Quên Một Người,23,1,2021-09-11,"['v-pop', 'vietnamese hip hop', 'vinahouse']",106793.0
Chẳng Có Nhau,single,25,['RHYDER'],1,176000,False,1svPNmYjjnOeQZr15kuWw5,Vấn Vương Về Ai,23,5,2022-08-25,"['v-pop', 'vietnamese hip hop']",51604.0
Feliks Alvin Collection,compilation,19,"['Feliks Alvin', 'RHYDER']",1,169282,False,4ldeiwsidRKsuYeNUZ15eC,Một Người,23,4,2022-07-14,"['v-pop', 'vinahouse', 'vietnamese hip hop']",45196.0
Một Ngàn Nỗi Đau,single,41,"['Văn Mai Hương', 'Hứa Kim Tuyền']",1,321904,False,05X3a0YGmS1rbH50aL8lGF,Một Ngàn Nỗi Đau,51,1,2022-06-23,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",20666288.0
hương,album,39,"['Văn Mai Hương', 'Negav']",1,210285,False,6aeU5IH8DB1qHK5jRFTNUv,Hương (feat. Negav),47,8,2021-01-23,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",9864131.0
Minh Tinh,album,38,"['Văn Mai Hương', 'Hứa Kim Tuyền']",1,247368,False,48D6GbuJqsGLTkNm6QvYwl,Đại Minh Tinh,37,1,2023-10-24,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",5026086.0
Đại Minh Tinh,single,26,"['Văn Mai Hương', 'Hứa Kim Tuyền']",1,247368,False,3g0Dwgd36QRmPecFIoubg4,Đại Minh Tinh,36,1,2023-09-26,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",5026086.0
Ngày Chung Đôi,single,0,['Văn Mai Hương'],1,279661,False,7oKcH13gNsUItnOz7sXHby,Ngày Chung Đôi,1,1,2025-02-18,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",
"Trạm 4: Xuân Hạ Thu Đông, rồi lại Xuân 2",album,36,"['Forest Studio', 'Văn Mai Hương', 'Phạm Hồng Phước']",1,254000,False,7sdkmNUJQ1KIZFKpu3f8kq,Anh Sẽ Tốt Mà,34,3,2022-11-25,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",760253.0
Minh Tinh,album,38,"['Văn Mai Hương', 'Negav', 'Hứa Kim Tuyền']",1,225000,False,0KnWLhf5GqPEC4m7sHhxrY,Cơn Mưa Rào,34,7,2023-10-24,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2257038.0
Minh Tinh,album,38,"['Văn Mai Hương', 'Hứa Kim Tuyền']",1,200000,False,73YA19nNitv1AzmxQlabGq,Martini,33,2,2023-10-24,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",1126489.0
Cơn Mưa Rào,single,21,"['Văn Mai Hương', 'Negav', 'Hứa Kim Tuyền']",1,225000,False,3W73VvubmsRtuIlP7r43iL,Cơn Mưa Rào,31,1,2023-10-21,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2260540.0
Cầu Vồng Lấp Lánh,single,22,"['Văn Mai Hương', 'Myra Trần', 'Hứa Kim Tuyền']",1,204000,False,0RYAT4VLCogkA4IZCletv1,Cầu Vồng Lấp Lánh,32,1,2024-01-25,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",550047.0
hương,album,39,['Văn Mai Hương'],1,244175,False,4p0oGfPJqrrmdBC2GG6iK2,Cầu Hôn - Happy Version,31,2,2021-01-23,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",2284164.0
Cho phép tôi mời anh một ly,single,22,"['VƯƠNG BÌNH', 'Văn Mai Hương']",1,180773,False,21P3rN4xpLdo189LNAaj6g,Cho phép tôi mời anh một ly,31,1,2024-11-21,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']",709640.0
Thời Thanh Xuân Sẽ Qua,single,20,"['Phạm Hồng Phước', 'Văn Mai Hương']",1,413035,False,7sspONJ8mKF1tnETDulMKY,Thời Thanh Xuân Sẽ Qua,30,2,2016-02-13,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']",2926727.0
Xuân Hạ Thu Đông Rồi Lại Xuân Tập 8,single,24,"['Forest Studio', 'Văn Mai Hương']",1,250000,False,2A0925oO07wTSNNVeKqyIN,"Một Ngày Hay Trăm Năm (Theme Song From ""100 Ngày Bên Em"")",29,2,2021-03-11,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",1566631.0
Những Ngày Mưa Đến Muộn,single,22,['Văn Mai Hương'],1,229418,False,7ii43MoNkrzk3xGEYvTfjB,Cho Em Một Lần Yêu,30,1,2022-04-01,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",743020.0
Hãy Mỉm Cười,album,19,['Văn Mai Hương'],1,232400,False,5XAQjZKhRyHHJlGCl5Ouao,Ngày Chung Đôi,28,6,2011-02-22,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",1360866.0
Nếu Như Anh Đến,single,18,['Văn Mai Hương'],1,213394,False,5b7N0SxydSBNZGh0eowyGi,Nếu Như Anh Đến,27,3,2015-10-01,"['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnam indie']",1279303.0
